season,circuit,Driver,compound,tyre_age,stint,stint_lap,lap_time_s,driver_fastest_lap_s,fuel_corrected_delta,lap_time_delta,data_source
2018,Silverstone,RIC,SOFT,7,1,2,94.203,94.024,0.28900000000000203,0.28900000000000203,fastf1_real
2018,Silverstone,RIC,SOFT,8,1,3,94.11,94.024,0.25099999999999856,0.25099999999999856,fastf1_real
2018,Silverstone,RIC,SOFT,9,1,4,93.896,94.024,0.09199999999999989,0.09199999999999989,fastf1_real
2018,Silverstone,RIC,SOFT,10,1,5,93.936,93.896,0.3150000000000063,0.3150000000000063,fastf1_real
2018,Silverstone,RIC,SOFT,11,1,6,94.0,93.896,0.4339999999999992,0.4339999999999992,fastf1_real
2018,Silverstone,RIC,SOFT,12,1,7,94.089,93.896,0.5779999999999978,0.5779999999999978,fastf1_real
2018,Silverstone,RIC,SOFT,13,1,8,94.135,93.896,0.6790000000000043,0.6790000000000043,fastf1_real
2018,Silverstone,RIC,SOFT,14,1,9,93.881,93.896,0.4799999999999994,0.4799999999999994,fastf1_real
2018,Silverstone,RIC,SOFT,15,1,10,94.512,93.881,1.1810000000000003,1.1810000000000003,fastf1_real
2018,Silverstone,RIC,SOFT,16,1,11,94.241,93.881,0.9649999999999994,0.9649999999999994,fastf1_real
2018,Silverstone,RIC,SOFT,17,1,12,94.384,93.881,1.1630000000000003,1.1630000000000003,fastf1_real
2018,Silverstone,RIC,SOFT,18,1,13,93.816,93.881,0.6500000000000022,0.6500000000000022,fastf1_real
2018,Silverstone,RIC,SOFT,19,1,14,94.183,93.816,1.1370000000000045,1.1370000000000045,fastf1_real
2018,Silverstone,RIC,MEDIUM,4,2,1,93.195,93.816,-0.5660000000000093,0.0,fastf1_real
2018,Silverstone,RIC,MEDIUM,5,2,2,93.744,93.195,0.6590000000000066,0.6590000000000066,fastf1_real
2018,Silverstone,RIC,MEDIUM,6,2,3,93.268,93.195,0.2380000000000075,0.2380000000000075,fastf1_real
2018,Silverstone,RIC,MEDIUM,7,2,4,93.031,93.195,0.056000000000012734,0.056000000000012734,fastf1_real
2018,Silverstone,RIC,MEDIUM,8,2,5,93.206,93.031,0.4499999999999972,0.4499999999999972,fastf1_real
2018,Silverstone,RIC,MEDIUM,9,2,6,92.934,93.031,0.2329999999999916,0.2329999999999916,fastf1_real
2018,Silverstone,RIC,MEDIUM,10,2,7,93.093,92.934,0.544000000000006,0.544000000000006,fastf1_real
2018,Silverstone,RIC,MEDIUM,11,2,8,92.938,92.934,0.4440000000000049,0.4440000000000049,fastf1_real
2018,Silverstone,RIC,SOFT,12,3,1,92.592,92.934,-0.28699999999999876,0.0,fastf1_real
2018,Silverstone,RIC,SOFT,13,3,2,92.596,92.592,0.11400000000000489,0.11400000000000489,fastf1_real
2018,Silverstone,RIC,SOFT,14,3,3,92.26,92.592,-0.16699999999999363,0.0,fastf1_real
2018,Silverstone,RIC,SOFT,15,3,4,92.326,92.26,0.28599999999998826,0.28599999999998826,fastf1_real
2018,Silverstone,RIC,SOFT,19,3,5,93.048,92.26,1.0629999999999966,1.0629999999999966,fastf1_real
2018,Silverstone,RIC,SOFT,20,3,6,92.575,92.26,0.6449999999999978,0.6449999999999978,fastf1_real
2018,Silverstone,RIC,SOFT,21,3,7,91.945,92.26,0.06999999999998807,0.06999999999998807,fastf1_real
2018,Silverstone,RIC,SOFT,22,3,8,92.283,91.945,0.778000000000008,0.778000000000008,fastf1_real
2018,Silverstone,OCO,SOFT,6,1,1,95.405,95.405,0.055,0.055,fastf1_real
2018,Silverstone,OCO,SOFT,7,1,2,95.69,95.405,0.3949999999999966,0.3949999999999966,fastf1_real
2018,Silverstone,OCO,SOFT,8,1,3,95.684,95.405,0.4439999999999964,0.4439999999999964,fastf1_real
2018,Silverstone,OCO,SOFT,9,1,4,95.509,95.405,0.3239999999999992,0.3239999999999992,fastf1_real
2018,Silverstone,OCO,SOFT,10,1,5,96.275,95.405,1.1450000000000045,1.1450000000000045,fastf1_real
2018,Silverstone,OCO,SOFT,11,1,6,95.712,95.405,0.6370000000000022,0.6370000000000022,fastf1_real
2018,Silverstone,OCO,SOFT,12,1,7,95.717,95.405,0.6969999999999976,0.6969999999999976,fastf1_real
2018,Silverstone,OCO,SOFT,13,1,8,95.536,95.405,0.5710000000000002,0.5710000000000002,fastf1_real
2018,Silverstone,OCO,SOFT,14,1,9,95.245,95.405,0.3350000000000034,0.3350000000000034,fastf1_real
2018,Silverstone,OCO,SOFT,15,1,10,95.727,95.245,1.0319999999999994,1.0319999999999994,fastf1_real
2018,Silverstone,OCO,SOFT,16,1,11,95.764,95.245,1.1239999999999912,1.1239999999999912,fastf1_real
2018,Silverstone,OCO,SOFT,17,1,12,95.379,95.245,0.7940000000000004,0.7940000000000004,fastf1_real
2018,Silverstone,OCO,SOFT,18,1,13,96.158,95.245,1.6279999999999966,1.6279999999999966,fastf1_real
2018,Silverstone,OCO,SOFT,19,1,14,95.242,95.245,0.7669999999999999,0.7669999999999999,fastf1_real
2018,Silverstone,OCO,SOFT,20,1,15,95.274,95.242,0.8569999999999964,0.8569999999999964,fastf1_real
2018,Silverstone,OCO,MEDIUM,2,2,1,95.239,95.242,0.05199999999999989,0.05199999999999989,fastf1_real
2018,Silverstone,OCO,MEDIUM,3,2,2,94.772,95.239,-0.35699999999999876,0.0,fastf1_real
2018,Silverstone,OCO,MEDIUM,4,2,3,95.229,94.772,0.6219999999999937,0.6219999999999937,fastf1_real
2018,Silverstone,OCO,MEDIUM,5,2,4,94.836,94.772,0.2839999999999929,0.2839999999999929,fastf1_real
2018,Silverstone,OCO,MEDIUM,6,2,5,95.234,94.772,0.7369999999999891,0.7369999999999891,fastf1_real
2018,Silverstone,OCO,MEDIUM,7,2,6,95.623,94.772,1.1809999999999992,1.1809999999999992,fastf1_real
2018,Silverstone,OCO,MEDIUM,8,2,7,95.49,94.772,1.1029999999999893,1.1029999999999893,fastf1_real
2018,Silverstone,OCO,MEDIUM,9,2,8,95.009,94.772,0.6769999999999947,0.6769999999999947,fastf1_real
2018,Silverstone,OCO,MEDIUM,10,2,9,95.103,94.772,0.8259999999999889,0.8259999999999889,fastf1_real
2018,Silverstone,OCO,MEDIUM,11,2,10,95.089,94.772,0.8669999999999931,0.8669999999999931,fastf1_real
2018,Silverstone,OCO,MEDIUM,12,2,11,94.992,94.772,0.8249999999999988,0.8249999999999988,fastf1_real
2018,Silverstone,OCO,MEDIUM,23,2,12,95.128,94.772,1.0159999999999947,1.0159999999999947,fastf1_real
2018,Silverstone,OCO,MEDIUM,24,2,13,94.444,94.772,0.386999999999997,0.386999999999997,fastf1_real
2018,Silverstone,OCO,MEDIUM,25,2,14,94.092,94.444,0.41799999999999615,0.41799999999999615,fastf1_real
2018,Silverstone,OCO,MEDIUM,26,2,15,94.101,94.092,0.8340000000000003,0.8340000000000003,fastf1_real
2018,Silverstone,OCO,MEDIUM,30,2,16,93.975,94.092,0.7629999999999956,0.7629999999999956,fastf1_real
2018,Silverstone,OCO,MEDIUM,31,2,17,93.864,93.975,0.8240000000000101,0.8240000000000101,fastf1_real
2018,Silverstone,OCO,MEDIUM,32,2,18,93.645,93.864,0.7709999999999917,0.7709999999999917,fastf1_real
2018,Silverstone,OCO,MEDIUM,33,2,19,93.879,93.645,1.2790000000000088,1.2790000000000088,fastf1_real
2018,Silverstone,VER,SOFT,6,1,1,94.033,94.033,0.055,0.055,fastf1_real
2018,Silverstone,VER,SOFT,7,1,2,94.094,94.033,0.17099999999999282,0.17099999999999282,fastf1_real
2018,Silverstone,VER,SOFT,8,1,3,93.918,94.033,0.050000000000005124,0.050000000000005124,fastf1_real
2018,Silverstone,VER,SOFT,9,1,4,93.785,93.918,0.08699999999999022,0.08699999999999022,fastf1_real
2018,Silverstone,VER,SOFT,10,1,5,93.747,93.785,0.23700000000000332,0.23700000000000332,fastf1_real
2018,Silverstone,VER,SOFT,11,1,6,93.539,93.747,0.12200000000000161,0.12200000000000161,fastf1_real
2018,Silverstone,VER,SOFT,12,1,7,93.825,93.539,0.6710000000000014,0.6710000000000014,fastf1_real
2018,Silverstone,VER,SOFT,13,1,8,93.824,93.539,0.7249999999999965,0.7249999999999965,fastf1_real
2018,Silverstone,VER,SOFT,14,1,9,93.822,93.539,0.7780000000000012,0.7780000000000012,fastf1_real
2018,Silverstone,VER,SOFT,15,1,10,94.339,93.539,1.3499999999999972,1.3499999999999972,fastf1_real
2018,Silverstone,VER,SOFT,16,1,11,94.283,93.539,1.3489999999999998,1.3489999999999998,fastf1_real
2018,Silverstone,VER,SOFT,17,1,12,94.294,93.539,1.4149999999999956,1.4149999999999956,fastf1_real
2018,Silverstone,VER,SOFT,18,1,13,93.818,93.539,0.9939999999999963,0.9939999999999963,fastf1_real
2018,Silverstone,VER,MEDIUM,5,2,1,93.878,93.539,0.39399999999999863,0.39399999999999863,fastf1_real
2018,Silverstone,VER,MEDIUM,6,2,2,93.492,93.539,0.06300000000000296,0.06300000000000296,fastf1_real
2018,Silverstone,VER,MEDIUM,7,2,3,93.466,93.492,0.13899999999998955,0.13899999999998955,fastf1_real
2018,Silverstone,VER,MEDIUM,8,2,4,93.769,93.466,0.5230000000000115,0.5230000000000115,fastf1_real
2018,Silverstone,VER,MEDIUM,9,2,5,93.581,93.466,0.3900000000000091,0.3900000000000091,fastf1_real
2018,Silverstone,VER,MEDIUM,10,2,6,93.427,93.466,0.29100000000001275,0.29100000000001275,fastf1_real
2018,Silverstone,VER,MEDIUM,11,2,7,93.47,93.427,0.42799999999999216,0.42799999999999216,fastf1_real
2018,Silverstone,VER,MEDIUM,12,2,8,93.084,93.427,0.09699999999999648,0.09699999999999648,fastf1_real
2018,Silverstone,VER,MEDIUM,13,2,9,93.634,93.084,1.0449999999999973,1.0449999999999973,fastf1_real
2018,Silverstone,VER,MEDIUM,14,2,10,93.162,93.084,0.628000000000003,0.628000000000003,fastf1_real
2018,Silverstone,VER,SOFT,9,3,1,92.007,93.084,-1.0219999999999982,0.0,fastf1_real
2018,Silverstone,VER,SOFT,10,3,2,93.689,92.007,1.791999999999988,1.791999999999988,fastf1_real
2018,Silverstone,VER,SOFT,11,3,3,92.18,92.007,0.33800000000000185,0.33800000000000185,fastf1_real
2018,Silverstone,VER,SOFT,12,3,4,92.114,92.007,0.3269999999999993,0.3269999999999993,fastf1_real
2018,Silverstone,SIR,SOFT,3,1,1,96.589,96.589,0.055,0.055,fastf1_real
2018,Silverstone,SIR,SOFT,4,1,2,96.472,96.589,-0.007000000000004433,0.0,fastf1_real
2018,Silverstone,SIR,SOFT,5,1,3,96.599,96.472,0.2920000000000096,0.2920000000000096,fastf1_real
2018,Silverstone,SIR,SOFT,6,1,4,98.045,96.472,1.7930000000000075,1.7930000000000075,fastf1_real
2018,Silverstone,SIR,SOFT,7,1,5,96.348,96.472,0.1510000000000048,0.1510000000000048,fastf1_real
2018,Silverstone,SIR,SOFT,8,1,6,96.297,96.348,0.2789999999999981,0.2789999999999981,fastf1_real
2018,Silverstone,SIR,SOFT,9,1,7,96.755,96.297,0.8429999999999984,0.8429999999999984,fastf1_real
2018,Silverstone,SIR,SOFT,10,1,8,96.984,96.297,1.1269999999999976,1.1269999999999976,fastf1_real
2018,Silverstone,SIR,SOFT,11,1,9,97.489,96.297,1.6870000000000074,1.6870000000000074,fastf1_real
2018,Silverstone,SIR,SOFT,12,1,10,96.979,96.297,1.2320000000000022,1.2320000000000022,fastf1_real
2018,Silverstone,SIR,SOFT,13,1,11,96.992,96.297,1.3000000000000074,1.3000000000000074,fastf1_real
2018,Silverstone,SIR,SOFT,14,1,12,98.37,96.297,2.7330000000000076,2.7330000000000076,fastf1_real
2018,Silverstone,SIR,SOFT,15,1,13,96.942,96.297,1.3599999999999959,1.3599999999999959,fastf1_real
2018,Silverstone,SIR,SOFT,16,1,14,96.494,96.297,0.9670000000000027,0.9670000000000027,fastf1_real
2018,Silverstone,SIR,SOFT,17,1,15,96.109,96.297,0.6369999999999976,0.6369999999999976,fastf1_real
2018,Silverstone,SIR,MEDIUM,2,2,1,95.587,96.109,-0.46699999999999137,0.0,fastf1_real
2018,Silverstone,SIR,MEDIUM,3,2,2,95.936,95.587,0.45900000000000374,0.45900000000000374,fastf1_real
2018,Silverstone,SIR,MEDIUM,4,2,3,98.018,95.587,2.5959999999999974,2.5959999999999974,fastf1_real
2018,Silverstone,SIR,MEDIUM,5,2,4,97.983,95.587,2.616000000000001,2.616000000000001,fastf1_real
2018,Silverstone,SIR,MEDIUM,6,2,5,95.904,95.587,0.5919999999999931,0.5919999999999931,fastf1_real
2018,Silverstone,SIR,MEDIUM,7,2,6,95.174,95.587,-0.08299999999999669,0.0,fastf1_real
2018,Silverstone,SIR,MEDIUM,8,2,7,97.281,95.174,2.491999999999999,2.491999999999999,fastf1_real
2018,Silverstone,SIR,MEDIUM,9,2,8,97.227,95.174,2.492999999999997,2.492999999999997,fastf1_real
2018,Silverstone,SIR,MEDIUM,21,2,9,99.289,95.174,4.609999999999995,4.609999999999995,fastf1_real
2018,Silverstone,SIR,MEDIUM,22,2,10,95.368,95.174,0.7439999999999884,0.7439999999999884,fastf1_real
2018,Silverstone,SIR,MEDIUM,23,2,11,95.318,95.174,0.7489999999999912,0.7489999999999912,fastf1_real
2018,Silverstone,SIR,MEDIUM,24,2,12,95.465,95.174,0.9509999999999968,0.9509999999999968,fastf1_real
2018,Silverstone,SIR,MEDIUM,27,2,13,94.778,95.174,0.3189999999999992,0.3189999999999992,fastf1_real
2018,Silverstone,SIR,MEDIUM,28,2,14,95.369,94.778,1.360999999999994,1.360999999999994,fastf1_real
2018,Silverstone,SIR,MEDIUM,29,2,15,95.149,94.778,1.195999999999995,1.195999999999995,fastf1_real
2018,Silverstone,SIR,MEDIUM,30,2,16,95.046,94.778,1.1480000000000006,1.1480000000000006,fastf1_real
2018,Silverstone,SIR,MEDIUM,31,2,17,94.62,94.778,0.7769999999999988,0.7769999999999988,fastf1_real
2018,Silverstone,HAM,SOFT,7,1,1,95.173,95.173,0.055,0.055,fastf1_real
2018,Silverstone,HAM,SOFT,8,1,2,94.975,95.173,-0.0880000000000075,0.0,fastf1_real
2018,Silverstone,HAM,SOFT,9,1,3,93.772,94.975,-1.0379999999999887,0.0,fastf1_real
2018,Silverstone,HAM,SOFT,10,1,4,94.131,93.772,0.5789999999999946,0.5789999999999946,fastf1_real
2018,Silverstone,HAM,SOFT,11,1,5,93.461,93.772,-0.036000000000007026,0.0,fastf1_real
2018,Silverstone,HAM,SOFT,12,1,6,93.653,93.461,0.5220000000000073,0.5220000000000073,fastf1_real
2018,Silverstone,HAM,SOFT,13,1,7,94.523,93.461,1.4469999999999976,1.4469999999999976,fastf1_real
2018,Silverstone,HAM,SOFT,14,1,8,93.403,93.461,0.3820000000000073,0.3820000000000073,fastf1_real
2018,Silverstone,HAM,SOFT,15,1,9,93.114,93.403,0.20599999999999852,0.20599999999999852,fastf1_real
2018,Silverstone,HAM,SOFT,16,1,10,94.233,93.114,1.6689999999999998,1.6689999999999998,fastf1_real
2018,Silverstone,HAM,SOFT,17,1,11,93.731,93.114,1.2219999999999902,1.2219999999999902,fastf1_real
2018,Silverstone,HAM,SOFT,18,1,12,93.71,93.114,1.2559999999999896,1.2559999999999896,fastf1_real
2018,Silverstone,HAM,SOFT,19,1,13,93.287,93.114,0.8880000000000018,0.8880000000000018,fastf1_real
2018,Silverstone,HAM,SOFT,20,1,14,93.531,93.114,1.1870000000000016,1.1870000000000016,fastf1_real
2018,Silverstone,HAM,SOFT,21,1,15,92.93,93.114,0.6410000000000025,0.6410000000000025,fastf1_real
2018,Silverstone,HAM,SOFT,25,1,16,93.913,92.93,1.8629999999999898,1.8629999999999898,fastf1_real
2018,Silverstone,HAM,SOFT,26,1,17,95.225,92.93,3.2299999999999875,3.2299999999999875,fastf1_real
2018,Silverstone,HAM,SOFT,27,1,18,94.62,92.93,2.679999999999998,2.679999999999998,fastf1_real
2018,Silverstone,HAM,MEDIUM,2,2,1,92.481,92.93,-0.3940000000000123,0.0,fastf1_real
2018,Silverstone,HAM,MEDIUM,3,2,2,91.682,92.481,-0.6889999999999924,0.0,fastf1_real
2018,Silverstone,HAM,MEDIUM,4,2,3,91.546,91.682,0.029000000000004328,0.029000000000004328,fastf1_real
2018,Silverstone,HAM,MEDIUM,5,2,4,92.156,91.546,0.8299999999999994,0.8299999999999994,fastf1_real
2018,Silverstone,HAM,MEDIUM,6,2,5,91.81,91.546,0.5389999999999958,0.5389999999999958,fastf1_real
2018,Silverstone,HAM,MEDIUM,17,2,6,91.858,91.546,0.6419999999999977,0.6419999999999977,fastf1_real
2018,Silverstone,HAM,MEDIUM,18,2,7,91.871,91.546,0.7099999999999886,0.7099999999999886,fastf1_real
2018,Silverstone,HAM,MEDIUM,19,2,8,92.56,91.546,1.4539999999999957,1.4539999999999957,fastf1_real
2018,Silverstone,HAM,MEDIUM,20,2,9,92.304,91.546,1.2529999999999957,1.2529999999999957,fastf1_real
2018,Silverstone,HAM,MEDIUM,24,2,10,91.269,91.546,0.272999999999999,0.272999999999999,fastf1_real
2018,Silverstone,HAM,MEDIUM,25,2,11,91.509,91.269,0.8449999999999949,0.8449999999999949,fastf1_real
2018,Silverstone,HAM,MEDIUM,26,2,12,91.409,91.269,0.8000000000000006,0.8000000000000006,fastf1_real
2018,Silverstone,HAM,MEDIUM,27,2,13,91.245,91.269,0.6909999999999991,0.6909999999999991,fastf1_real
2018,Silverstone,VET,SOFT,5,1,1,93.108,93.108,0.055,0.055,fastf1_real
2018,Silverstone,VET,SOFT,6,1,2,92.991,93.108,-0.007000000000004433,0.0,fastf1_real
2018,Silverstone,VET,SOFT,7,1,3,93.359,92.991,0.532999999999995,0.532999999999995,fastf1_real
2018,Silverstone,VET,SOFT,8,1,4,93.315,92.991,0.543999999999998,0.543999999999998,fastf1_real
2018,Silverstone,VET,SOFT,9,1,5,93.302,92.991,0.5860000000000071,0.5860000000000071,fastf1_real
2018,Silverstone,VET,SOFT,10,1,6,93.098,92.991,0.43699999999999933,0.43699999999999933,fastf1_real
2018,Silverstone,VET,SOFT,11,1,7,93.356,92.991,0.7499999999999949,0.7499999999999949,fastf1_real
2018,Silverstone,VET,SOFT,12,1,8,93.687,92.991,1.135999999999998,1.135999999999998,fastf1_real
2018,Silverstone,VET,SOFT,13,1,9,93.784,92.991,1.2880000000000065,1.2880000000000065,fastf1_real
2018,Silverstone,VET,SOFT,14,1,10,93.98,92.991,1.5390000000000044,1.5390000000000044,fastf1_real
2018,Silverstone,VET,SOFT,15,1,11,93.877,92.991,1.4909999999999957,1.4909999999999957,fastf1_real
2018,Silverstone,VET,SOFT,16,1,12,94.183,92.991,1.8520000000000074,1.8520000000000074,fastf1_real
2018,Silverstone,VET,SOFT,17,1,13,94.418,92.991,2.1420000000000066,2.1420000000000066,fastf1_real
2018,Silverstone,VET,SOFT,18,1,14,94.055,92.991,1.8340000000000072,1.8340000000000072,fastf1_real
2018,Silverstone,VET,SOFT,19,1,15,94.352,92.991,2.1860000000000044,2.1860000000000044,fastf1_real
2018,Silverstone,VET,MEDIUM,2,2,1,93.033,92.991,0.09700000000000158,0.09700000000000158,fastf1_real
2018,Silverstone,VET,MEDIUM,3,2,2,92.856,92.991,-0.025000000000005115,0.0,fastf1_real
2018,Silverstone,VET,MEDIUM,4,2,3,93.129,92.856,0.4380000000000104,0.4380000000000104,fastf1_real
2018,Silverstone,VET,MEDIUM,5,2,4,92.745,92.856,0.10900000000001,0.10900000000001,fastf1_real
2018,Silverstone,VET,MEDIUM,6,2,5,93.422,92.745,0.9519999999999925,0.9519999999999925,fastf1_real
2018,Silverstone,VET,MEDIUM,7,2,6,93.453,92.745,1.0379999999999985,1.0379999999999985,fastf1_real
2018,Silverstone,VET,MEDIUM,8,2,7,93.033,92.745,0.6729999999999967,0.6729999999999967,fastf1_real
2018,Silverstone,VET,MEDIUM,9,2,8,93.13,92.745,0.8249999999999909,0.8249999999999909,fastf1_real
2018,Silverstone,VET,MEDIUM,10,2,9,93.095,92.745,0.8449999999999943,0.8449999999999943,fastf1_real
2018,Silverstone,VET,MEDIUM,11,2,10,92.889,92.745,0.6939999999999913,0.6939999999999913,fastf1_real
2018,Silverstone,VET,SOFT,9,3,1,91.75,92.745,-0.9400000000000045,0.0,fastf1_real
2018,Silverstone,VET,SOFT,10,3,2,91.534,91.75,-0.10599999999999397,0.0,fastf1_real
2018,Silverstone,VET,SOFT,11,3,3,93.085,91.534,1.7159999999999878,1.7159999999999878,fastf1_real
2018,Silverstone,VET,SOFT,12,3,4,92.19,91.534,0.8759999999999917,0.8759999999999917,fastf1_real
2018,Silverstone,VET,SOFT,16,3,5,91.193,91.534,-0.06600000000000816,0.0,fastf1_real
2018,Silverstone,VET,SOFT,17,3,6,91.116,91.193,0.25300000000000183,0.25300000000000183,fastf1_real
2018,Silverstone,VET,SOFT,18,3,7,91.421,91.116,0.6900000000000068,0.6900000000000068,fastf1_real
2018,Silverstone,VET,SOFT,19,3,8,91.594,91.116,0.9179999999999944,0.9179999999999944,fastf1_real
2018,Silverstone,SAI,MEDIUM,3,1,1,95.277,95.277,0.055,0.055,fastf1_real
2018,Silverstone,SAI,MEDIUM,4,1,2,96.028,95.277,0.8610000000000048,0.8610000000000048,fastf1_real
2018,Silverstone,SAI,MEDIUM,5,1,3,96.168,95.277,1.0560000000000054,1.0560000000000054,fastf1_real
2018,Silverstone,SAI,MEDIUM,6,1,4,96.626,95.277,1.5690000000000037,1.5690000000000037,fastf1_real
2018,Silverstone,SAI,MEDIUM,7,1,5,95.571,95.277,0.568999999999997,0.568999999999997,fastf1_real
2018,Silverstone,SAI,MEDIUM,8,1,6,95.619,95.277,0.6719999999999988,0.6719999999999988,fastf1_real
2018,Silverstone,SAI,MEDIUM,9,1,7,95.81,95.277,0.9180000000000013,0.9180000000000013,fastf1_real
2018,Silverstone,SAI,MEDIUM,10,1,8,95.564,95.277,0.7269999999999919,0.7269999999999919,fastf1_real
2018,Silverstone,SAI,MEDIUM,11,1,9,95.552,95.277,0.7700000000000057,0.7700000000000057,fastf1_real
2018,Silverstone,SAI,MEDIUM,12,1,10,95.904,95.277,1.1769999999999954,1.1769999999999954,fastf1_real
2018,Silverstone,SAI,MEDIUM,13,1,11,95.674,95.277,1.0020000000000056,1.0020000000000056,fastf1_real
2018,Silverstone,SAI,MEDIUM,14,1,12,96.482,95.277,1.8649999999999984,1.8649999999999984,fastf1_real
2018,Silverstone,SAI,MEDIUM,15,1,13,95.806,95.277,1.2439999999999962,1.2439999999999962,fastf1_real
2018,Silverstone,SAI,HARD,4,2,1,95.564,95.277,0.3419999999999919,0.3419999999999919,fastf1_real
2018,Silverstone,SAI,HARD,5,2,2,95.31,95.277,0.14300000000000124,0.14300000000000124,fastf1_real
2018,Silverstone,SAI,HARD,6,2,3,95.286,95.277,0.17400000000000035,0.17400000000000035,fastf1_real
2018,Silverstone,SAI,HARD,7,2,4,94.774,95.277,-0.28300000000000014,0.0,fastf1_real
2018,Silverstone,SAI,HARD,8,2,5,94.602,94.774,0.10300000000000298,0.10300000000000298,fastf1_real
2018,Silverstone,SAI,HARD,9,2,6,95.345,94.602,1.072999999999995,1.072999999999995,fastf1_real
2018,Silverstone,SAI,HARD,10,2,7,94.788,94.602,0.5709999999999928,0.5709999999999928,fastf1_real
2018,Silverstone,SAI,HARD,11,2,8,95.03,94.602,0.8679999999999972,0.8679999999999972,fastf1_real
2018,Silverstone,SAI,HARD,12,2,9,94.894,94.602,0.7870000000000016,0.7870000000000016,fastf1_real
2018,Silverstone,SAI,HARD,13,2,10,94.667,94.602,0.6149999999999978,0.6149999999999978,fastf1_real
2018,Silverstone,SAI,HARD,14,2,11,95.241,94.602,1.2439999999999958,1.2439999999999958,fastf1_real
2018,Silverstone,RAI,SOFT,6,1,1,94.025,94.025,0.055,0.055,fastf1_real
2018,Silverstone,RAI,SOFT,7,1,2,94.305,94.025,0.3900000000000011,0.3900000000000011,fastf1_real
2018,Silverstone,RAI,SOFT,8,1,3,93.843,94.025,-0.017000000000002152,0.0,fastf1_real
2018,Silverstone,RAI,SOFT,9,1,4,94.208,93.843,0.5849999999999949,0.5849999999999949,fastf1_real
2018,Silverstone,RAI,SOFT,10,1,5,93.769,93.843,0.20100000000000195,0.20100000000000195,fastf1_real
2018,Silverstone,RAI,SOFT,11,1,6,93.684,93.769,0.24499999999999206,0.24499999999999206,fastf1_real
2018,Silverstone,RAI,SOFT,12,1,7,94.084,93.684,0.7850000000000057,0.7850000000000057,fastf1_real
2018,Silverstone,RAI,SOFT,13,1,8,94.266,93.684,1.0220000000000078,1.0220000000000078,fastf1_real
2018,Silverstone,RAI,SOFT,14,1,9,94.091,93.684,0.9019999999999965,0.9019999999999965,fastf1_real
2018,Silverstone,RAI,MEDIUM,2,2,1,92.27,93.684,-1.3590000000000015,0.0,fastf1_real
2018,Silverstone,RAI,MEDIUM,3,2,2,93.048,92.27,0.8880000000000058,0.8880000000000058,fastf1_real
2018,Silverstone,RAI,MEDIUM,4,2,3,93.045,92.27,0.9400000000000057,0.9400000000000057,fastf1_real
2018,Silverstone,RAI,MEDIUM,5,2,4,92.135,92.27,0.0850000000000091,0.0850000000000091,fastf1_real
2018,Silverstone,RAI,MEDIUM,9,2,5,92.736,92.135,0.8759999999999991,0.8759999999999991,fastf1_real
2018,Silverstone,RAI,MEDIUM,10,2,6,93.125,92.135,1.319999999999995,1.319999999999995,fastf1_real
2018,Silverstone,RAI,MEDIUM,11,2,7,93.42,92.135,1.6699999999999966,1.6699999999999966,fastf1_real
2018,Silverstone,RAI,MEDIUM,12,2,8,93.223,92.135,1.5279999999999938,1.5279999999999938,fastf1_real
2018,Silverstone,RAI,MEDIUM,13,2,9,93.445,92.135,1.8049999999999882,1.8049999999999882,fastf1_real
2018,Silverstone,RAI,MEDIUM,14,2,10,93.191,92.135,1.6059999999999974,1.6059999999999974,fastf1_real
